Country,Fiscal Year,Fiscal Week,Global DGV NS Visits,year,week_number,date
Japan,2020-FY,2020-W24,165725,2020,24,2020-06-15
Japan,2020-FY,2020-W25,154387,2020,25,2020-06-22
Japan,2020-FY,2020-W26,150630,2020,26,2020-06-29
Japan,2020-FY,2020-W27,150711,2020,27,2020-07-06
Japan,2020-FY,2020-W28,131197,2020,28,2020-07-13
Japan,2020-FY,2020-W29,166034,2020,29,2020-07-20
Japan,2020-FY,2020-W30,176305,2020,30,2020-07-27
Japan,2020-FY,2020-W31,183038,2020,31,2020-08-03
Japan,2020-FY,2020-W32,195744,2020,32,2020-08-10
Japan,2020-FY,2020-W33,191503,2020,33,2020-08-17
Japan,2020-FY,2020-W34,184439,2020,34,2020-08-24
Japan,2020-FY,2020-W35,177648,2020,35,2020-08-31
Japan,2020-FY,2020-W36,162636,2020,36,2020-09-07
Japan,2020-FY,2020-W37,141074,2020,37,2020-09-14
Japan,2020-FY,2020-W38,139166,2020,38,2020-09-21
Japan,2020-FY,2020-W39,150416,2020,39,2020-09-28
Japan,2020-FY,2020-W40,140223,2020,40,2020-10-05
Japan,2020-FY,2020-W41,164915,2020,41,2020-10-12
Japan,2020-FY,2020-W42,204214,2020,42,2020-10-19
Japan,2020-FY,2020-W43,219103,2020,43,2020-10-26
Japan,2020-FY,2020-W44,227699,2020,44,2020-11-02
Japan,2020-FY,2020-W45,261589,2020,45,2020-11-09
Japan,2020-FY,2020-W46,249897,2020,46,2020-11-16
Japan,2020-FY,2020-W47,221027,2020,47,2020-11-23
Japan,2020-FY,2020-W48,165886,2020,48,2020-11-30
Japan,2020-FY,2020-W49,275514,2020,49,2020-12-07
Japan,2020-FY,2020-W50,268051,2020,50,2020-12-14
Japan,2020-FY,2020-W51,229723,2020,51,2020-12-21
Japan,2020-FY,2020-W52,217315,2020,52,2020-12-28
Japan,2021-FY,2021-W01,281578,2021,1,2021-01-04
Japan,2021-FY,2021-W02,267726,2021,2,2021-01-11
Japan,2021-FY,2021-W03,231400,2021,3,2021-01-18
Japan,2021-FY,2021-W04,197293,2021,4,2021-01-25
Japan,2021-FY,2021-W05,216349,2021,5,2021-02-01
Japan,2021-FY,2021-W06,225998,2021,6,2021-02-08
Japan,2021-FY,2021-W07,219979,2021,7,2021-02-15
Japan,2021-FY,2021-W08,210706,2021,8,2021-02-22
Japan,2021-FY,2021-W09,227397,2021,9,2021-03-01
Japan,2021-FY,2021-W10,264861,2021,10,2021-03-08
Japan,2021-FY,2021-W11,260127,2021,11,2021-03-15
Japan,2021-FY,2021-W12,324976,2021,12,2021-03-22
Japan,2021-FY,2021-W13,309998,2021,13,2021-03-29
Japan,2021-FY,2021-W14,275246,2021,14,2021-04-05
Japan,2021-FY,2021-W15,298178,2021,15,2021-04-12
Japan,2021-FY,2021-W16,284098,2021,16,2021-04-19
Japan,2021-FY,2021-W17,251554,2021,17,2021-04-26
Japan,2021-FY,2021-W18,236894,2021,18,2021-05-03
Japan,2021-FY,2021-W19,242698,2021,19,2021-05-10
Japan,2021-FY,2021-W20,227145,2021,20,2021-05-17
Japan,2021-FY,2021-W21,214411,2021,21,2021-05-24
Japan,2021-FY,2021-W22,214671,2021,22,2021-05-31
Japan,2021-FY,2021-W23,206398,2021,23,2021-06-07
Japan,2021-FY,2021-W24,206443,2021,24,2021-06-14
Japan,2021-FY,2021-W25,180050,2021,25,2021-06-21
Japan,2021-FY,2021-W26,192818,2021,26,2021-06-28
Japan,2021-FY,2021-W27,182350,2021,27,2021-07-05
Japan,2021-FY,2021-W28,150205,2021,28,2021-07-12
Japan,2021-FY,2021-W29,179314,2021,29,2021-07-19
Japan,2021-FY,2021-W30,193242,2021,30,2021-07-26
Japan,2021-FY,2021-W31,185386,2021,31,2021-08-02
Japan,2021-FY,2021-W32,185575,2021,32,2021-08-09
Japan,2021-FY,2021-W33,183222,2021,33,2021-08-16
Japan,2021-FY,2021-W34,169968,2021,34,2021-08-23
Japan,2021-FY,2021-W35,182301,2021,35,2021-08-30
Japan,2021-FY,2021-W36,188124,2021,36,2021-09-06
Japan,2021-FY,2021-W37,195155,2021,37,2021-09-13
Japan,2021-FY,2021-W38,183905,2021,38,2021-09-20
Japan,2021-FY,2021-W39,177960,2021,39,2021-09-27
Japan,2021-FY,2021-W40,167302,2021,40,2021-10-04
Japan,2021-FY,2021-W41,187306,2021,41,2021-10-11
Japan,2021-FY,2021-W42,187978,2021,42,2021-10-18
Japan,2021-FY,2021-W43,196416,2021,43,2021-10-25
Japan,2021-FY,2021-W44,229146,2021,44,2021-11-01
Japan,2021-FY,2021-W45,221023,2021,45,2021-11-08
Japan,2021-FY,2021-W46,214927,2021,46,2021-11-15
Japan,2021-FY,2021-W47,203544,2021,47,2021-11-22
Japan,2021-FY,2021-W48,153618,2021,48,2021-11-29
Japan,2021-FY,2021-W49,222006,2021,49,2021-12-06
Japan,2021-FY,2021-W50,227581,2021,50,2021-12-13
Japan,2021-FY,2021-W51,229991,2021,51,2021-12-20
Japan,2021-FY,2021-W52,249504,2021,52,2021-12-27
Japan,2022-FY,2022-W01,254842,2022,1,2022-01-03
Japan,2022-FY,2022-W02,241380,2022,2,2022-01-10
Japan,2022-FY,2022-W03,251756,2022,3,2022-01-17
Japan,2022-FY,2022-W04,232080,2022,4,2022-01-24
Japan,2022-FY,2022-W05,252462,2022,5,2022-01-31
Japan,2022-FY,2022-W06,266979,2022,6,2022-02-07
Japan,2022-FY,2022-W07,270593,2022,7,2022-02-14
Japan,2022-FY,2022-W08,261215,2022,8,2022-02-21
Japan,2022-FY,2022-W09,254151,2022,9,2022-02-28
Japan,2022-FY,2022-W10,272887,2022,10,2022-03-07
Japan,2022-FY,2022-W11,264973,2022,11,2022-03-14
Japan,2022-FY,2022-W12,258102,2022,12,2022-03-21
Japan,2022-FY,2022-W13,238996,2022,13,2022-03-28
Japan,2022-FY,2022-W14,205295,2022,14,2022-04-04
Japan,2022-FY,2022-W15,243895,2022,15,2022-04-11
Japan,2022-FY,2022-W16,237753,2022,16,2022-04-18
Japan,2022-FY,2022-W17,237931,2022,17,2022-04-25
Japan,2022-FY,2022-W18,247739,2022,18,2022-05-02
Japan,2022-FY,2022-W19,233208,2022,19,2022-05-09
Japan,2022-FY,2022-W20,221869,2022,20,2022-05-16
Japan,2022-FY,2022-W21,238420,2022,21,2022-05-23
Japan,2022-FY,2022-W22,213447,2022,22,2022-05-30
Japan,2022-FY,2022-W23,198810,2022,23,2022-06-06
Japan,2022-FY,2022-W24,202352,2022,24,2022-06-13
Japan,2022-FY,2022-W25,165592,2022,25,2022-06-20
Japan,2022-FY,2022-W26,158589,2022,26,2022-06-27
Japan,2022-FY,2022-W27,160627,2022,27,2022-07-04
Japan,2022-FY,2022-W28,147918,2022,28,2022-07-11
Japan,2022-FY,2022-W29,179829,2022,29,2022-07-18
Japan,2022-FY,2022-W30,180573,2022,30,2022-07-25
Japan,2022-FY,2022-W31,198057,2022,31,2022-08-01
Japan,2022-FY,2022-W32,210505,2022,32,2022-08-08
Japan,2022-FY,2022-W33,199564,2022,33,2022-08-15
Japan,2022-FY,2022-W34,235132,2022,34,2022-08-22
Japan,2022-FY,2022-W35,252773,2022,35,2022-08-29
Japan,2022-FY,2022-W36,258696,2022,36,2022-09-05
Japan,2022-FY,2022-W37,272975,2022,37,2022-09-12
Japan,2022-FY,2022-W38,267416,2022,38,2022-09-19
Japan,2022-FY,2022-W39,255019,2022,39,2022-09-26
Japan,2022-FY,2022-W40,223566,2022,40,2022-10-03
Japan,2022-FY,2022-W41,222808,2022,41,2022-10-10
Japan,2022-FY,2022-W42,276652,2022,42,2022-10-17
Japan,2022-FY,2022-W43,294367,2022,43,2022-10-24
Japan,2022-FY,2022-W44,304399,2022,44,2022-10-31
Japan,2022-FY,2022-W45,256133,2022,45,2022-11-07
Japan,2022-FY,2022-W46,227266,2022,46,2022-11-14
Japan,2022-FY,2022-W47,218374,2022,47,2022-11-21
Japan,2022-FY,2022-W48,168030,2022,48,2022-11-28
Japan,2022-FY,2022-W49,217741,2022,49,2022-12-05
Japan,2022-FY,2022-W50,232744,2022,50,2022-12-12
Japan,2022-FY,2022-W51,233966,2022,51,2022-12-19
Japan,2022-FY,2022-W52,242249,2022,52,2022-12-26
Japan,2023-FY,2023-W01,240488,2023,1,2023-01-02
Japan,2023-FY,2023-W02,236003,2023,2,2023-01-09
Japan,2023-FY,2023-W03,247157,2023,3,2023-01-16
Japan,2023-FY,2023-W04,242199,2023,4,2023-01-23
Japan,2023-FY,2023-W05,256487,2023,5,2023-01-30
Japan,2023-FY,2023-W06,298772,2023,6,2023-02-06
Japan,2023-FY,2023-W07,340400,2023,7,2023-02-13
Japan,2023-FY,2023-W08,284251,2023,8,2023-02-20
Japan,2023-FY,2023-W09,287510,2023,9,2023-02-27
Japan,2023-FY,2023-W10,272418,2023,10,2023-03-06
Japan,2023-FY,2023-W11,238413,2023,11,2023-03-13
Japan,2023-FY,2023-W12,226858,2023,12,2023-03-20
Japan,2023-FY,2023-W13,205390,2023,13,2023-03-27
Japan,2023-FY,2023-W14,149438,2023,14,2023-04-03
Japan,2023-FY,2023-W15,202729,2023,15,2023-04-10
Japan,2023-FY,2023-W16,197803,2023,16,2023-04-17
Japan,2023-FY,2023-W17,209724,2023,17,2023-04-24
Japan,2023-FY,2023-W18,196125,2023,18,2023-05-01
Japan,2023-FY,2023-W19,213671,2023,19,2023-05-08
Japan,2023-FY,2023-W20,214627,2023,20,2023-05-15
Japan,2023-FY,2023-W21,214043,2023,21,2023-05-22
Japan,2023-FY,2023-W22,202057,2023,22,2023-05-29
Japan,2023-FY,2023-W23,199188,2023,23,2023-06-05
Japan,2023-FY,2023-W24,218876,2023,24,2023-06-12
Japan,2023-FY,2023-W25,172820,2023,25,2023-06-19
Japan,2023-FY,2023-W26,177877,2023,26,2023-06-26
Japan,2023-FY,2023-W27,171799,2023,27,2023-07-03
Japan,2023-FY,2023-W28,158505,2023,28,2023-07-10
Japan,2023-FY,2023-W29,182765,2023,29,2023-07-17
Japan,2023-FY,2023-W30,194243,2023,30,2023-07-24
Japan,2023-FY,2023-W31,217144,2023,31,2023-07-31
Japan,2023-FY,2023-W32,227792,2023,32,2023-08-07
Japan,2023-FY,2023-W33,211839,2023,33,2023-08-14
Japan,2023-FY,2023-W34,180889,2023,34,2023-08-21
Japan,2023-FY,2023-W35,189837,2023,35,2023-08-28
Japan,2023-FY,2023-W36,182897,2023,36,2023-09-04
Japan,2023-FY,2023-W37,166153,2023,37,2023-09-11
Japan,2023-FY,2023-W38,174857,2023,38,2023-09-18
Japan,2023-FY,2023-W39,170122,2023,39,2023-09-25
Japan,2023-FY,2023-W40,148858,2023,40,2023-10-02
Japan,2023-FY,2023-W41,159562,2023,41,2023-10-09
Japan,2023-FY,2023-W42,166781,2023,42,2023-10-16
Japan,2023-FY,2023-W43,179636,2023,43,2023-10-23
Japan,2023-FY,2023-W44,201085,2023,44,2023-10-30
Japan,2023-FY,2023-W45,179923,2023,45,2023-11-06
Japan,2023-FY,2023-W46,174987,2023,46,2023-11-13
Japan,2023-FY,2023-W47,171775,2023,47,2023-11-20
Japan,2023-FY,2023-W48,136316,2023,48,2023-11-27
Japan,2023-FY,2023-W49,152756,2023,49,2023-12-04
Japan,2023-FY,2023-W50,178116,2023,50,2023-12-11
Japan,2023-FY,2023-W51,179494,2023,51,2023-12-18
Japan,2023-FY,2023-W52,168934,2023,52,2023-12-25
Japan,2023-FY,2023-W53,173604,2023,53,2024-01-01
Japan,2024-FY,2024-W01,180010,2024,1,2024-01-08
Japan,2024-FY,2024-W02,178120,2024,2,2024-01-15
Japan,2024-FY,2024-W03,173987,2024,3,2024-01-22
Japan,2024-FY,2024-W04,189463,2024,4,2024-01-29
Japan,2024-FY,2024-W05,198147,2024,5,2024-02-05
Japan,2024-FY,2024-W06,192356,2024,6,2024-02-12
Japan,2024-FY,2024-W07,179976,2024,7,2024-02-19
Japan,2024-FY,2024-W08,191622,2024,8,2024-02-26
Japan,2024-FY,2024-W09,182549,2024,9,2024-03-04
Japan,2024-FY,2024-W10,172577,2024,10,2024-03-11
Japan,2024-FY,2024-W11,166456,2024,11,2024-03-18
Japan,2024-FY,2024-W12,158998,2024,12,2024-03-25
Japan,2024-FY,2024-W13,112926,2024,13,2024-04-01
Japan,2024-FY,2024-W14,162727,2024,14,2024-04-08
Japan,2024-FY,2024-W15,160919,2024,15,2024-04-15
Japan,2024-FY,2024-W16,160413,2024,16,2024-04-22
Japan,2024-FY,2024-W17,171634,2024,17,2024-04-29
Japan,2024-FY,2024-W18,178026,2024,18,2024-05-06
Japan,2024-FY,2024-W19,182762,2024,19,2024-05-13
Japan,2024-FY,2024-W20,176804,2024,20,2024-05-20
Japan,2024-FY,2024-W21,173293,2024,21,2024-05-27
Japan,2024-FY,2024-W22,164731,2024,22,2024-06-03
Japan,2024-FY,2024-W23,186769,2024,23,2024-06-10
Japan,2024-FY,2024-W24,141159,2024,24,2024-06-17
Japan,2024-FY,2024-W25,136388,2024,25,2024-06-24
Japan,2024-FY,2024-W26,119429,2024,26,2024-07-01
Japan,2024-FY,2024-W27,108981,2024,27,2024-07-08
