Country,Fiscal Year,Fiscal Week,Global DGV NS Visits,year,week_number,date
Canada,2021-FY,2021-W44,293395,2021,44,2021-11-01
Canada,2021-FY,2021-W45,189671,2021,45,2021-11-08
Canada,2021-FY,2021-W46,181175,2021,46,2021-11-15
Canada,2021-FY,2021-W47,183552,2021,47,2021-11-22
Canada,2021-FY,2021-W48,229041,2021,48,2021-11-29
Canada,2021-FY,2021-W49,180226,2021,49,2021-12-06
Canada,2021-FY,2021-W50,180719,2021,50,2021-12-13
Canada,2021-FY,2021-W51,174147,2021,51,2021-12-20
Canada,2021-FY,2021-W52,168721,2021,52,2021-12-27
Canada,2022-FY,2022-W01,172198,2022,1,2022-01-03
Canada,2022-FY,2022-W02,166977,2022,2,2022-01-10
Canada,2022-FY,2022-W03,162833,2022,3,2022-01-17
Canada,2022-FY,2022-W04,167576,2022,4,2022-01-24
Canada,2022-FY,2022-W05,163774,2022,5,2022-01-31
Canada,2022-FY,2022-W06,163936,2022,6,2022-02-07
Canada,2022-FY,2022-W07,161146,2022,7,2022-02-14
Canada,2022-FY,2022-W08,150654,2022,8,2022-02-21
Canada,2022-FY,2022-W09,145213,2022,9,2022-02-28
Canada,2022-FY,2022-W10,146738,2022,10,2022-03-07
Canada,2022-FY,2022-W11,151482,2022,11,2022-03-14
Canada,2022-FY,2022-W12,157645,2022,12,2022-03-21
Canada,2022-FY,2022-W13,153116,2022,13,2022-03-28
Canada,2022-FY,2022-W14,149984,2022,14,2022-04-04
Canada,2022-FY,2022-W15,152621,2022,15,2022-04-11
Canada,2022-FY,2022-W16,139074,2022,16,2022-04-18
Canada,2022-FY,2022-W17,127083,2022,17,2022-04-25
Canada,2022-FY,2022-W18,134169,2022,18,2022-05-02
Canada,2022-FY,2022-W19,130314,2022,19,2022-05-09
Canada,2022-FY,2022-W20,123928,2022,20,2022-05-16
Canada,2022-FY,2022-W21,117236,2022,21,2022-05-23
Canada,2022-FY,2022-W22,113078,2022,22,2022-05-30
Canada,2022-FY,2022-W23,127993,2022,23,2022-06-06
Canada,2022-FY,2022-W24,126215,2022,24,2022-06-13
Canada,2022-FY,2022-W25,116949,2022,25,2022-06-20
Canada,2022-FY,2022-W26,113662,2022,26,2022-06-27
Canada,2022-FY,2022-W27,124394,2022,27,2022-07-04
Canada,2022-FY,2022-W28,132094,2022,28,2022-07-11
Canada,2022-FY,2022-W29,130877,2022,29,2022-07-18
Canada,2022-FY,2022-W30,121711,2022,30,2022-07-25
Canada,2022-FY,2022-W31,127923,2022,31,2022-08-01
Canada,2022-FY,2022-W32,124315,2022,32,2022-08-08
Canada,2022-FY,2022-W33,129191,2022,33,2022-08-15
Canada,2022-FY,2022-W34,128623,2022,34,2022-08-22
Canada,2022-FY,2022-W35,133236,2022,35,2022-08-29
Canada,2022-FY,2022-W36,140113,2022,36,2022-09-05
Canada,2022-FY,2022-W37,140768,2022,37,2022-09-12
Canada,2022-FY,2022-W38,151112,2022,38,2022-09-19
Canada,2022-FY,2022-W39,144097,2022,39,2022-09-26
Canada,2022-FY,2022-W40,152096,2022,40,2022-10-03
Canada,2022-FY,2022-W41,177449,2022,41,2022-10-10
Canada,2022-FY,2022-W42,232619,2022,42,2022-10-17
Canada,2022-FY,2022-W43,323036,2022,43,2022-10-24
Canada,2022-FY,2022-W44,273751,2022,44,2022-10-31
Canada,2022-FY,2022-W45,165007,2022,45,2022-11-07
Canada,2022-FY,2022-W46,141260,2022,46,2022-11-14
Canada,2022-FY,2022-W47,138010,2022,47,2022-11-21
Canada,2022-FY,2022-W48,177840,2022,48,2022-11-28
Canada,2022-FY,2022-W49,155003,2022,49,2022-12-05
Canada,2022-FY,2022-W50,154595,2022,50,2022-12-12
Canada,2022-FY,2022-W51,152650,2022,51,2022-12-19
Canada,2022-FY,2022-W52,149750,2022,52,2022-12-26
Canada,2023-FY,2023-W01,145554,2023,1,2023-01-02
Canada,2023-FY,2023-W02,146382,2023,2,2023-01-09
Canada,2023-FY,2023-W03,146288,2023,3,2023-01-16
Canada,2023-FY,2023-W04,141108,2023,4,2023-01-23
Canada,2023-FY,2023-W05,137851,2023,5,2023-01-30
Canada,2023-FY,2023-W06,138425,2023,6,2023-02-06
Canada,2023-FY,2023-W07,134879,2023,7,2023-02-13
Canada,2023-FY,2023-W08,133465,2023,8,2023-02-20
Canada,2023-FY,2023-W09,127596,2023,9,2023-02-27
Canada,2023-FY,2023-W10,123888,2023,10,2023-03-06
Canada,2023-FY,2023-W11,110100,2023,11,2023-03-13
Canada,2023-FY,2023-W12,112539,2023,12,2023-03-20
Canada,2023-FY,2023-W13,110869,2023,13,2023-03-27
Canada,2023-FY,2023-W14,109352,2023,14,2023-04-03
Canada,2023-FY,2023-W15,100974,2023,15,2023-04-10
Canada,2023-FY,2023-W16,98729,2023,16,2023-04-17
Canada,2023-FY,2023-W17,89667,2023,17,2023-04-24
Canada,2023-FY,2023-W18,97640,2023,18,2023-05-01
Canada,2023-FY,2023-W19,101838,2023,19,2023-05-08
Canada,2023-FY,2023-W20,101557,2023,20,2023-05-15
Canada,2023-FY,2023-W21,104353,2023,21,2023-05-22
Canada,2023-FY,2023-W22,92812,2023,22,2023-05-29
Canada,2023-FY,2023-W23,100888,2023,23,2023-06-05
Canada,2023-FY,2023-W24,111280,2023,24,2023-06-12
Canada,2023-FY,2023-W25,106699,2023,25,2023-06-19
Canada,2023-FY,2023-W26,97645,2023,26,2023-06-26
Canada,2023-FY,2023-W27,93839,2023,27,2023-07-03
Canada,2023-FY,2023-W28,106151,2023,28,2023-07-10
Canada,2023-FY,2023-W29,110003,2023,29,2023-07-17
Canada,2023-FY,2023-W30,118141,2023,30,2023-07-24
Canada,2023-FY,2023-W31,121485,2023,31,2023-07-31
Canada,2023-FY,2023-W32,114343,2023,32,2023-08-07
Canada,2023-FY,2023-W33,112410,2023,33,2023-08-14
Canada,2023-FY,2023-W34,103118,2023,34,2023-08-21
Canada,2023-FY,2023-W35,92047,2023,35,2023-08-28
Canada,2023-FY,2023-W36,88270,2023,36,2023-09-04
Canada,2023-FY,2023-W37,90463,2023,37,2023-09-11
Canada,2023-FY,2023-W38,92831,2023,38,2023-09-18
Canada,2023-FY,2023-W39,90001,2023,39,2023-09-25
Canada,2023-FY,2023-W40,95808,2023,40,2023-10-02
Canada,2023-FY,2023-W41,106183,2023,41,2023-10-09
Canada,2023-FY,2023-W42,124874,2023,42,2023-10-16
Canada,2023-FY,2023-W43,166117,2023,43,2023-10-23
Canada,2023-FY,2023-W44,150644,2023,44,2023-10-30
Canada,2023-FY,2023-W45,102163,2023,45,2023-11-06
Canada,2023-FY,2023-W46,92662,2023,46,2023-11-13
Canada,2023-FY,2023-W47,89594,2023,47,2023-11-20
Canada,2023-FY,2023-W48,109615,2023,48,2023-11-27
Canada,2023-FY,2023-W49,98014,2023,49,2023-12-04
Canada,2023-FY,2023-W50,103486,2023,50,2023-12-11
Canada,2023-FY,2023-W51,99266,2023,51,2023-12-18
Canada,2023-FY,2023-W52,128146,2023,52,2023-12-25
Canada,2023-FY,2023-W53,97912,2023,53,2024-01-01
Canada,2024-FY,2024-W01,93462,2024,1,2024-01-08
Canada,2024-FY,2024-W02,92939,2024,2,2024-01-15
Canada,2024-FY,2024-W03,86983,2024,3,2024-01-22
Canada,2024-FY,2024-W04,91101,2024,4,2024-01-29
Canada,2024-FY,2024-W05,89777,2024,5,2024-02-05
Canada,2024-FY,2024-W06,89372,2024,6,2024-02-12
Canada,2024-FY,2024-W07,90624,2024,7,2024-02-19
Canada,2024-FY,2024-W08,92318,2024,8,2024-02-26
Canada,2024-FY,2024-W09,88021,2024,9,2024-03-04
Canada,2024-FY,2024-W10,84943,2024,10,2024-03-11
Canada,2024-FY,2024-W11,86720,2024,11,2024-03-18
Canada,2024-FY,2024-W12,97926,2024,12,2024-03-25
Canada,2024-FY,2024-W13,100433,2024,13,2024-04-01
Canada,2024-FY,2024-W14,90857,2024,14,2024-04-08
Canada,2024-FY,2024-W15,89320,2024,15,2024-04-15
Canada,2024-FY,2024-W16,101337,2024,16,2024-04-22
Canada,2024-FY,2024-W17,90690,2024,17,2024-04-29
Canada,2024-FY,2024-W18,76377,2024,18,2024-05-06
Canada,2024-FY,2024-W19,77967,2024,19,2024-05-13
Canada,2024-FY,2024-W20,73397,2024,20,2024-05-20
Canada,2024-FY,2024-W21,79073,2024,21,2024-05-27
Canada,2024-FY,2024-W22,81705,2024,22,2024-06-03
Canada,2024-FY,2024-W23,92350,2024,23,2024-06-10
Canada,2024-FY,2024-W24,91291,2024,24,2024-06-17
Canada,2024-FY,2024-W25,91844,2024,25,2024-06-24
Canada,2024-FY,2024-W26,81087,2024,26,2024-07-01
Canada,2024-FY,2024-W27,88923,2024,27,2024-07-08
