Country,Fiscal Year,Fiscal Week,Global DGV NS Visits,year,week_number,date
United Kingdom,2019-FY,2019-W34,139280,2019,34,2019-08-26
United Kingdom,2019-FY,2019-W35,140719,2019,35,2019-09-02
United Kingdom,2019-FY,2019-W36,145423,2019,36,2019-09-09
United Kingdom,2019-FY,2019-W37,144615,2019,37,2019-09-16
United Kingdom,2019-FY,2019-W38,136044,2019,38,2019-09-23
United Kingdom,2019-FY,2019-W39,139207,2019,39,2019-09-30
United Kingdom,2019-FY,2019-W40,147383,2019,40,2019-10-07
United Kingdom,2019-FY,2019-W41,166718,2019,41,2019-10-14
United Kingdom,2019-FY,2019-W42,269067,2019,42,2019-10-21
United Kingdom,2019-FY,2019-W43,208103,2019,43,2019-10-28
United Kingdom,2019-FY,2019-W44,134272,2019,44,2019-11-04
United Kingdom,2019-FY,2019-W45,125467,2019,45,2019-11-11
United Kingdom,2019-FY,2019-W46,113017,2019,46,2019-11-18
United Kingdom,2019-FY,2019-W47,100454,2019,47,2019-11-25
United Kingdom,2019-FY,2019-W48,112253,2019,48,2019-12-02
United Kingdom,2019-FY,2019-W49,141364,2019,49,2019-12-09
United Kingdom,2019-FY,2019-W50,134288,2019,50,2019-12-16
United Kingdom,2019-FY,2019-W51,134288,2019,51,2019-12-23
United Kingdom,2019-FY,2019-W52,136748,2019,52,2019-12-30
United Kingdom,2020-FY,2020-W01,138264,2020,1,2020-01-06
United Kingdom,2020-FY,2020-W02,134476,2020,2,2020-01-13
United Kingdom,2020-FY,2020-W03,132491,2020,3,2020-01-20
United Kingdom,2020-FY,2020-W04,122089,2020,4,2020-01-27
United Kingdom,2020-FY,2020-W05,131587,2020,5,2020-02-03
United Kingdom,2020-FY,2020-W06,126184,2020,6,2020-02-10
United Kingdom,2020-FY,2020-W07,126835,2020,7,2020-02-17
United Kingdom,2020-FY,2020-W08,119400,2020,8,2020-02-24
United Kingdom,2020-FY,2020-W09,120702,2020,9,2020-03-02
United Kingdom,2020-FY,2020-W10,126737,2020,10,2020-03-09
United Kingdom,2020-FY,2020-W11,112258,2020,11,2020-03-16
United Kingdom,2020-FY,2020-W12,103916,2020,12,2020-03-23
United Kingdom,2020-FY,2020-W13,110229,2020,13,2020-03-30
United Kingdom,2020-FY,2020-W14,105396,2020,14,2020-04-06
United Kingdom,2020-FY,2020-W15,115860,2020,15,2020-04-13
United Kingdom,2020-FY,2020-W16,125844,2020,16,2020-04-20
United Kingdom,2020-FY,2020-W17,108691,2020,17,2020-04-27
United Kingdom,2020-FY,2020-W18,114275,2020,18,2020-05-04
United Kingdom,2020-FY,2020-W19,121301,2020,19,2020-05-11
United Kingdom,2020-FY,2020-W20,119214,2020,20,2020-05-18
United Kingdom,2020-FY,2020-W21,112685,2020,21,2020-05-25
United Kingdom,2020-FY,2020-W22,112072,2020,22,2020-06-01
United Kingdom,2020-FY,2020-W23,121085,2020,23,2020-06-08
United Kingdom,2020-FY,2020-W24,124417,2020,24,2020-06-15
United Kingdom,2020-FY,2020-W25,114341,2020,25,2020-06-22
United Kingdom,2020-FY,2020-W26,118693,2020,26,2020-06-29
United Kingdom,2020-FY,2020-W27,115774,2020,27,2020-07-06
United Kingdom,2020-FY,2020-W28,121650,2020,28,2020-07-13
United Kingdom,2020-FY,2020-W29,131265,2020,29,2020-07-20
United Kingdom,2020-FY,2020-W30,119592,2020,30,2020-07-27
United Kingdom,2020-FY,2020-W31,137059,2020,31,2020-08-03
United Kingdom,2020-FY,2020-W32,137854,2020,32,2020-08-10
United Kingdom,2020-FY,2020-W33,139515,2020,33,2020-08-17
United Kingdom,2020-FY,2020-W34,136833,2020,34,2020-08-24
United Kingdom,2020-FY,2020-W35,141517,2020,35,2020-08-31
United Kingdom,2020-FY,2020-W36,142285,2020,36,2020-09-07
United Kingdom,2020-FY,2020-W37,147321,2020,37,2020-09-14
United Kingdom,2020-FY,2020-W38,136969,2020,38,2020-09-21
United Kingdom,2020-FY,2020-W39,133203,2020,39,2020-09-28
United Kingdom,2020-FY,2020-W40,144381,2020,40,2020-10-05
United Kingdom,2020-FY,2020-W41,163681,2020,41,2020-10-12
United Kingdom,2020-FY,2020-W42,192955,2020,42,2020-10-19
United Kingdom,2020-FY,2020-W43,282094,2020,43,2020-10-26
United Kingdom,2020-FY,2020-W44,202607,2020,44,2020-11-02
United Kingdom,2020-FY,2020-W45,138230,2020,45,2020-11-09
United Kingdom,2020-FY,2020-W46,130342,2020,46,2020-11-16
United Kingdom,2020-FY,2020-W47,114680,2020,47,2020-11-23
United Kingdom,2020-FY,2020-W48,127629,2020,48,2020-11-30
United Kingdom,2020-FY,2020-W49,166134,2020,49,2020-12-07
United Kingdom,2020-FY,2020-W50,173091,2020,50,2020-12-14
United Kingdom,2020-FY,2020-W51,161782,2020,51,2020-12-21
United Kingdom,2020-FY,2020-W52,167165,2020,52,2020-12-28
United Kingdom,2021-FY,2021-W01,192209,2021,1,2021-01-04
United Kingdom,2021-FY,2021-W02,173988,2021,2,2021-01-11
United Kingdom,2021-FY,2021-W03,150532,2021,3,2021-01-18
United Kingdom,2021-FY,2021-W04,157117,2021,4,2021-01-25
United Kingdom,2021-FY,2021-W05,152795,2021,5,2021-02-01
United Kingdom,2021-FY,2021-W06,168558,2021,6,2021-02-08
United Kingdom,2021-FY,2021-W07,206545,2021,7,2021-02-15
United Kingdom,2021-FY,2021-W08,220839,2021,8,2021-02-22
United Kingdom,2021-FY,2021-W09,237717,2021,9,2021-03-01
United Kingdom,2021-FY,2021-W10,201819,2021,10,2021-03-08
United Kingdom,2021-FY,2021-W11,156815,2021,11,2021-03-15
United Kingdom,2021-FY,2021-W12,207935,2021,12,2021-03-22
United Kingdom,2021-FY,2021-W13,217477,2021,13,2021-03-29
United Kingdom,2021-FY,2021-W14,205462,2021,14,2021-04-05
United Kingdom,2021-FY,2021-W15,236297,2021,15,2021-04-12
United Kingdom,2021-FY,2021-W16,237934,2021,16,2021-04-19
United Kingdom,2021-FY,2021-W17,195437,2021,17,2021-04-26
United Kingdom,2021-FY,2021-W18,194640,2021,18,2021-05-03
United Kingdom,2021-FY,2021-W19,220583,2021,19,2021-05-10
United Kingdom,2021-FY,2021-W20,220635,2021,20,2021-05-17
United Kingdom,2021-FY,2021-W21,182244,2021,21,2021-05-24
United Kingdom,2021-FY,2021-W22,203396,2021,22,2021-05-31
United Kingdom,2021-FY,2021-W23,199414,2021,23,2021-06-07
United Kingdom,2021-FY,2021-W24,186912,2021,24,2021-06-14
United Kingdom,2021-FY,2021-W25,175871,2021,25,2021-06-21
United Kingdom,2021-FY,2021-W26,169609,2021,26,2021-06-28
United Kingdom,2021-FY,2021-W27,161608,2021,27,2021-07-05
United Kingdom,2021-FY,2021-W28,156088,2021,28,2021-07-12
United Kingdom,2021-FY,2021-W29,180927,2021,29,2021-07-19
United Kingdom,2021-FY,2021-W30,196732,2021,30,2021-07-26
United Kingdom,2021-FY,2021-W31,179491,2021,31,2021-08-02
United Kingdom,2021-FY,2021-W32,192040,2021,32,2021-08-09
United Kingdom,2021-FY,2021-W33,200700,2021,33,2021-08-16
United Kingdom,2021-FY,2021-W34,196965,2021,34,2021-08-23
United Kingdom,2021-FY,2021-W35,198190,2021,35,2021-08-30
United Kingdom,2021-FY,2021-W36,198312,2021,36,2021-09-06
United Kingdom,2021-FY,2021-W37,215832,2021,37,2021-09-13
United Kingdom,2021-FY,2021-W38,197529,2021,38,2021-09-20
United Kingdom,2021-FY,2021-W39,194531,2021,39,2021-09-27
United Kingdom,2021-FY,2021-W40,199866,2021,40,2021-10-04
United Kingdom,2021-FY,2021-W41,240393,2021,41,2021-10-11
United Kingdom,2021-FY,2021-W42,262948,2021,42,2021-10-18
United Kingdom,2021-FY,2021-W43,348951,2021,43,2021-10-25
United Kingdom,2021-FY,2021-W44,268224,2021,44,2021-11-01
United Kingdom,2021-FY,2021-W45,190796,2021,45,2021-11-08
United Kingdom,2021-FY,2021-W46,168005,2021,46,2021-11-15
United Kingdom,2021-FY,2021-W47,125086,2021,47,2021-11-22
United Kingdom,2021-FY,2021-W48,156237,2021,48,2021-11-29
United Kingdom,2021-FY,2021-W49,221888,2021,49,2021-12-06
United Kingdom,2021-FY,2021-W50,221681,2021,50,2021-12-13
United Kingdom,2021-FY,2021-W51,225706,2021,51,2021-12-20
United Kingdom,2021-FY,2021-W52,214928,2021,52,2021-12-27
United Kingdom,2022-FY,2022-W01,215203,2022,1,2022-01-03
United Kingdom,2022-FY,2022-W02,206318,2022,2,2022-01-10
United Kingdom,2022-FY,2022-W03,201271,2022,3,2022-01-17
United Kingdom,2022-FY,2022-W04,205248,2022,4,2022-01-24
United Kingdom,2022-FY,2022-W05,189366,2022,5,2022-01-31
United Kingdom,2022-FY,2022-W06,187602,2022,6,2022-02-07
United Kingdom,2022-FY,2022-W07,187356,2022,7,2022-02-14
United Kingdom,2022-FY,2022-W08,192303,2022,8,2022-02-21
United Kingdom,2022-FY,2022-W09,167829,2022,9,2022-02-28
United Kingdom,2022-FY,2022-W10,162916,2022,10,2022-03-07
United Kingdom,2022-FY,2022-W11,170862,2022,11,2022-03-14
United Kingdom,2022-FY,2022-W12,156007,2022,12,2022-03-21
United Kingdom,2022-FY,2022-W13,163210,2022,13,2022-03-28
United Kingdom,2022-FY,2022-W14,153949,2022,14,2022-04-04
United Kingdom,2022-FY,2022-W15,163817,2022,15,2022-04-11
United Kingdom,2022-FY,2022-W16,174875,2022,16,2022-04-18
United Kingdom,2022-FY,2022-W17,158919,2022,17,2022-04-25
United Kingdom,2022-FY,2022-W18,122231,2022,18,2022-05-02
United Kingdom,2022-FY,2022-W19,137010,2022,19,2022-05-09
United Kingdom,2022-FY,2022-W20,133095,2022,20,2022-05-16
United Kingdom,2022-FY,2022-W21,157217,2022,21,2022-05-23
United Kingdom,2022-FY,2022-W22,154728,2022,22,2022-05-30
United Kingdom,2022-FY,2022-W23,145934,2022,23,2022-06-06
United Kingdom,2022-FY,2022-W24,145970,2022,24,2022-06-13
United Kingdom,2022-FY,2022-W25,130662,2022,25,2022-06-20
United Kingdom,2022-FY,2022-W26,131876,2022,26,2022-06-27
United Kingdom,2022-FY,2022-W27,129299,2022,27,2022-07-04
United Kingdom,2022-FY,2022-W28,132224,2022,28,2022-07-11
United Kingdom,2022-FY,2022-W29,132194,2022,29,2022-07-18
United Kingdom,2022-FY,2022-W30,146163,2022,30,2022-07-25
United Kingdom,2022-FY,2022-W31,137519,2022,31,2022-08-01
United Kingdom,2022-FY,2022-W32,148302,2022,32,2022-08-08
United Kingdom,2022-FY,2022-W33,148695,2022,33,2022-08-15
United Kingdom,2022-FY,2022-W34,175770,2022,34,2022-08-22
United Kingdom,2022-FY,2022-W35,182752,2022,35,2022-08-29
United Kingdom,2022-FY,2022-W36,197116,2022,36,2022-09-05
United Kingdom,2022-FY,2022-W37,233347,2022,37,2022-09-12
United Kingdom,2022-FY,2022-W38,230853,2022,38,2022-09-19
United Kingdom,2022-FY,2022-W39,193712,2022,39,2022-09-26
United Kingdom,2022-FY,2022-W40,187080,2022,40,2022-10-03
United Kingdom,2022-FY,2022-W41,235372,2022,41,2022-10-10
United Kingdom,2022-FY,2022-W42,308549,2022,42,2022-10-17
United Kingdom,2022-FY,2022-W43,427168,2022,43,2022-10-24
United Kingdom,2022-FY,2022-W44,321965,2022,44,2022-10-31
United Kingdom,2022-FY,2022-W45,193731,2022,45,2022-11-07
United Kingdom,2022-FY,2022-W46,152521,2022,46,2022-11-14
United Kingdom,2022-FY,2022-W47,123284,2022,47,2022-11-21
United Kingdom,2022-FY,2022-W48,130558,2022,48,2022-11-28
United Kingdom,2022-FY,2022-W49,164367,2022,49,2022-12-05
United Kingdom,2022-FY,2022-W50,179841,2022,50,2022-12-12
United Kingdom,2022-FY,2022-W51,177699,2022,51,2022-12-19
United Kingdom,2022-FY,2022-W52,166807,2022,52,2022-12-26
United Kingdom,2023-FY,2023-W01,163898,2023,1,2023-01-02
United Kingdom,2023-FY,2023-W02,160836,2023,2,2023-01-09
United Kingdom,2023-FY,2023-W03,156095,2023,3,2023-01-16
United Kingdom,2023-FY,2023-W04,156511,2023,4,2023-01-23
United Kingdom,2023-FY,2023-W05,145030,2023,5,2023-01-30
United Kingdom,2023-FY,2023-W06,148320,2023,6,2023-02-06
United Kingdom,2023-FY,2023-W07,145380,2023,7,2023-02-13
United Kingdom,2023-FY,2023-W08,151965,2023,8,2023-02-20
United Kingdom,2023-FY,2023-W09,145609,2023,9,2023-02-27
United Kingdom,2023-FY,2023-W10,149402,2023,10,2023-03-06
United Kingdom,2023-FY,2023-W11,139422,2023,11,2023-03-13
United Kingdom,2023-FY,2023-W12,119873,2023,12,2023-03-20
United Kingdom,2023-FY,2023-W13,149076,2023,13,2023-03-27
United Kingdom,2023-FY,2023-W14,133564,2023,14,2023-04-03
United Kingdom,2023-FY,2023-W15,138523,2023,15,2023-04-10
United Kingdom,2023-FY,2023-W16,135978,2023,16,2023-04-17
United Kingdom,2023-FY,2023-W17,136143,2023,17,2023-04-24
United Kingdom,2023-FY,2023-W18,118758,2023,18,2023-05-01
United Kingdom,2023-FY,2023-W19,140717,2023,19,2023-05-08
United Kingdom,2023-FY,2023-W20,128087,2023,20,2023-05-15
United Kingdom,2023-FY,2023-W21,130040,2023,21,2023-05-22
United Kingdom,2023-FY,2023-W22,133398,2023,22,2023-05-29
United Kingdom,2023-FY,2023-W23,131790,2023,23,2023-06-05
United Kingdom,2023-FY,2023-W24,133253,2023,24,2023-06-12
United Kingdom,2023-FY,2023-W25,140362,2023,25,2023-06-19
United Kingdom,2023-FY,2023-W26,138188,2023,26,2023-06-26
United Kingdom,2023-FY,2023-W27,129796,2023,27,2023-07-03
United Kingdom,2023-FY,2023-W28,130985,2023,28,2023-07-10
United Kingdom,2023-FY,2023-W29,137724,2023,29,2023-07-17
United Kingdom,2023-FY,2023-W30,145576,2023,30,2023-07-24
United Kingdom,2023-FY,2023-W31,136172,2023,31,2023-07-31
United Kingdom,2023-FY,2023-W32,149363,2023,32,2023-08-07
United Kingdom,2023-FY,2023-W33,151264,2023,33,2023-08-14
United Kingdom,2023-FY,2023-W34,141248,2023,34,2023-08-21
United Kingdom,2023-FY,2023-W35,150533,2023,35,2023-08-28
United Kingdom,2023-FY,2023-W36,152371,2023,36,2023-09-04
United Kingdom,2023-FY,2023-W37,155644,2023,37,2023-09-11
United Kingdom,2023-FY,2023-W38,153994,2023,38,2023-09-18
United Kingdom,2023-FY,2023-W39,156712,2023,39,2023-09-25
United Kingdom,2023-FY,2023-W40,160843,2023,40,2023-10-02
United Kingdom,2023-FY,2023-W41,170500,2023,41,2023-10-09
United Kingdom,2023-FY,2023-W42,178069,2023,42,2023-10-16
United Kingdom,2023-FY,2023-W43,196001,2023,43,2023-10-23
United Kingdom,2023-FY,2023-W44,160265,2023,44,2023-10-30
United Kingdom,2023-FY,2023-W45,132088,2023,45,2023-11-06
United Kingdom,2023-FY,2023-W46,121409,2023,46,2023-11-13
United Kingdom,2023-FY,2023-W47,106977,2023,47,2023-11-20
United Kingdom,2023-FY,2023-W48,99387,2023,48,2023-11-27
United Kingdom,2023-FY,2023-W49,126693,2023,49,2023-12-04
United Kingdom,2023-FY,2023-W50,146051,2023,50,2023-12-11
United Kingdom,2023-FY,2023-W51,144728,2023,51,2023-12-18
United Kingdom,2023-FY,2023-W52,143075,2023,52,2023-12-25
United Kingdom,2023-FY,2023-W53,146243,2023,53,2024-01-01
United Kingdom,2024-FY,2024-W01,143176,2024,1,2024-01-08
United Kingdom,2024-FY,2024-W02,135445,2024,2,2024-01-15
United Kingdom,2024-FY,2024-W03,133697,2024,3,2024-01-22
United Kingdom,2024-FY,2024-W04,131241,2024,4,2024-01-29
United Kingdom,2024-FY,2024-W05,131520,2024,5,2024-02-05
United Kingdom,2024-FY,2024-W06,133088,2024,6,2024-02-12
United Kingdom,2024-FY,2024-W07,127318,2024,7,2024-02-19
United Kingdom,2024-FY,2024-W08,126441,2024,8,2024-02-26
United Kingdom,2024-FY,2024-W09,101318,2024,9,2024-03-04
United Kingdom,2024-FY,2024-W10,98772,2024,10,2024-03-11
United Kingdom,2024-FY,2024-W11,112556,2024,11,2024-03-18
United Kingdom,2024-FY,2024-W12,116255,2024,12,2024-03-25
United Kingdom,2024-FY,2024-W13,100715,2024,13,2024-04-01
United Kingdom,2024-FY,2024-W14,101948,2024,14,2024-04-08
United Kingdom,2024-FY,2024-W15,106767,2024,15,2024-04-15
United Kingdom,2024-FY,2024-W16,104392,2024,16,2024-04-22
United Kingdom,2024-FY,2024-W17,90244,2024,17,2024-04-29
United Kingdom,2024-FY,2024-W18,105435,2024,18,2024-05-06
United Kingdom,2024-FY,2024-W19,104244,2024,19,2024-05-13
United Kingdom,2024-FY,2024-W20,102958,2024,20,2024-05-20
United Kingdom,2024-FY,2024-W21,97842,2024,21,2024-05-27
United Kingdom,2024-FY,2024-W22,100807,2024,22,2024-06-03
United Kingdom,2024-FY,2024-W23,114792,2024,23,2024-06-10
United Kingdom,2024-FY,2024-W24,108810,2024,24,2024-06-17
United Kingdom,2024-FY,2024-W25,106556,2024,25,2024-06-24
United Kingdom,2024-FY,2024-W26,111342,2024,26,2024-07-01
United Kingdom,2024-FY,2024-W27,107145,2024,27,2024-07-08
