Country,Fiscal Year,Fiscal Week,Global DGV NS Visits,year,week_number,date
Australia,2021-FY,2021-W12,105971,2021,12,2021-03-22
Australia,2021-FY,2021-W13,111530,2021,13,2021-03-29
Australia,2021-FY,2021-W14,103134,2021,14,2021-04-05
Australia,2021-FY,2021-W15,106464,2021,15,2021-04-12
Australia,2021-FY,2021-W16,114886,2021,16,2021-04-19
Australia,2021-FY,2021-W17,106261,2021,17,2021-04-26
Australia,2021-FY,2021-W18,106909,2021,18,2021-05-03
Australia,2021-FY,2021-W19,111154,2021,19,2021-05-10
Australia,2021-FY,2021-W20,125128,2021,20,2021-05-17
Australia,2021-FY,2021-W21,128337,2021,21,2021-05-24
Australia,2021-FY,2021-W22,121335,2021,22,2021-05-31
Australia,2021-FY,2021-W23,91440,2021,23,2021-06-07
Australia,2021-FY,2021-W24,94556,2021,24,2021-06-14
Australia,2021-FY,2021-W25,99084,2021,25,2021-06-21
Australia,2021-FY,2021-W26,104851,2021,26,2021-06-28
Australia,2021-FY,2021-W27,107929,2021,27,2021-07-05
Australia,2021-FY,2021-W28,101768,2021,28,2021-07-12
Australia,2021-FY,2021-W29,99713,2021,29,2021-07-19
Australia,2021-FY,2021-W30,103923,2021,30,2021-07-26
Australia,2021-FY,2021-W31,92012,2021,31,2021-08-02
Australia,2021-FY,2021-W32,91875,2021,32,2021-08-09
Australia,2021-FY,2021-W33,96960,2021,33,2021-08-16
Australia,2021-FY,2021-W34,88045,2021,34,2021-08-23
Australia,2021-FY,2021-W35,81254,2021,35,2021-08-30
Australia,2021-FY,2021-W36,83113,2021,36,2021-09-06
Australia,2021-FY,2021-W37,98668,2021,37,2021-09-13
Australia,2021-FY,2021-W38,93225,2021,38,2021-09-20
Australia,2021-FY,2021-W39,95061,2021,39,2021-09-27
Australia,2021-FY,2021-W40,93786,2021,40,2021-10-04
Australia,2021-FY,2021-W41,104061,2021,41,2021-10-11
Australia,2021-FY,2021-W42,107997,2021,42,2021-10-18
Australia,2021-FY,2021-W43,155685,2021,43,2021-10-25
Australia,2021-FY,2021-W44,123264,2021,44,2021-11-01
Australia,2021-FY,2021-W45,76764,2021,45,2021-11-08
Australia,2021-FY,2021-W46,72790,2021,46,2021-11-15
Australia,2021-FY,2021-W47,79696,2021,47,2021-11-22
Australia,2021-FY,2021-W48,80681,2021,48,2021-11-29
Australia,2021-FY,2021-W49,71933,2021,49,2021-12-06
Australia,2021-FY,2021-W50,78075,2021,50,2021-12-13
Australia,2021-FY,2021-W51,82667,2021,51,2021-12-20
Australia,2021-FY,2021-W52,81592,2021,52,2021-12-27
Australia,2022-FY,2022-W01,88873,2022,1,2022-01-03
Australia,2022-FY,2022-W02,86468,2022,2,2022-01-10
Australia,2022-FY,2022-W03,90469,2022,3,2022-01-17
Australia,2022-FY,2022-W04,88932,2022,4,2022-01-24
Australia,2022-FY,2022-W05,85958,2022,5,2022-01-31
Australia,2022-FY,2022-W06,81872,2022,6,2022-02-07
Australia,2022-FY,2022-W07,86833,2022,7,2022-02-14
Australia,2022-FY,2022-W08,86277,2022,8,2022-02-21
Australia,2022-FY,2022-W09,75718,2022,9,2022-02-28
Australia,2022-FY,2022-W10,71217,2022,10,2022-03-07
Australia,2022-FY,2022-W11,76676,2022,11,2022-03-14
Australia,2022-FY,2022-W12,78499,2022,12,2022-03-21
Australia,2022-FY,2022-W13,80587,2022,13,2022-03-28
Australia,2022-FY,2022-W14,81613,2022,14,2022-04-04
Australia,2022-FY,2022-W15,85831,2022,15,2022-04-11
Australia,2022-FY,2022-W16,96762,2022,16,2022-04-18
Australia,2022-FY,2022-W17,91353,2022,17,2022-04-25
Australia,2022-FY,2022-W18,98154,2022,18,2022-05-02
Australia,2022-FY,2022-W19,102279,2022,19,2022-05-09
Australia,2022-FY,2022-W20,100706,2022,20,2022-05-16
Australia,2022-FY,2022-W21,110261,2022,21,2022-05-23
Australia,2022-FY,2022-W22,123905,2022,22,2022-05-30
Australia,2022-FY,2022-W23,92469,2022,23,2022-06-06
Australia,2022-FY,2022-W24,96964,2022,24,2022-06-13
Australia,2022-FY,2022-W25,102914,2022,25,2022-06-20
Australia,2022-FY,2022-W26,101011,2022,26,2022-06-27
Australia,2022-FY,2022-W27,99436,2022,27,2022-07-04
Australia,2022-FY,2022-W28,101559,2022,28,2022-07-11
Australia,2022-FY,2022-W29,103406,2022,29,2022-07-18
Australia,2022-FY,2022-W30,106167,2022,30,2022-07-25
Australia,2022-FY,2022-W31,101536,2022,31,2022-08-01
Australia,2022-FY,2022-W32,99732,2022,32,2022-08-08
Australia,2022-FY,2022-W33,95823,2022,33,2022-08-15
Australia,2022-FY,2022-W34,94248,2022,34,2022-08-22
Australia,2022-FY,2022-W35,93803,2022,35,2022-08-29
Australia,2022-FY,2022-W36,97750,2022,36,2022-09-05
Australia,2022-FY,2022-W37,104641,2022,37,2022-09-12
Australia,2022-FY,2022-W38,106410,2022,38,2022-09-19
Australia,2022-FY,2022-W39,96383,2022,39,2022-09-26
Australia,2022-FY,2022-W40,86649,2022,40,2022-10-03
Australia,2022-FY,2022-W41,108803,2022,41,2022-10-10
Australia,2022-FY,2022-W42,142232,2022,42,2022-10-17
Australia,2022-FY,2022-W43,221881,2022,43,2022-10-24
Australia,2022-FY,2022-W44,171574,2022,44,2022-10-31
Australia,2022-FY,2022-W45,92312,2022,45,2022-11-07
Australia,2022-FY,2022-W46,79768,2022,46,2022-11-14
Australia,2022-FY,2022-W47,75504,2022,47,2022-11-21
Australia,2022-FY,2022-W48,81661,2022,48,2022-11-28
Australia,2022-FY,2022-W49,74708,2022,49,2022-12-05
Australia,2022-FY,2022-W50,91210,2022,50,2022-12-12
Australia,2022-FY,2022-W51,99568,2022,51,2022-12-19
Australia,2022-FY,2022-W52,91594,2022,52,2022-12-26
Australia,2023-FY,2023-W01,97435,2023,1,2023-01-02
Australia,2023-FY,2023-W02,98643,2023,2,2023-01-09
Australia,2023-FY,2023-W03,99779,2023,3,2023-01-16
Australia,2023-FY,2023-W04,99811,2023,4,2023-01-23
Australia,2023-FY,2023-W05,95791,2023,5,2023-01-30
Australia,2023-FY,2023-W06,98881,2023,6,2023-02-06
Australia,2023-FY,2023-W07,96573,2023,7,2023-02-13
Australia,2023-FY,2023-W08,94333,2023,8,2023-02-20
Australia,2023-FY,2023-W09,90914,2023,9,2023-02-27
Australia,2023-FY,2023-W10,88669,2023,10,2023-03-06
Australia,2023-FY,2023-W11,75475,2023,11,2023-03-13
Australia,2023-FY,2023-W12,74476,2023,12,2023-03-20
Australia,2023-FY,2023-W13,77473,2023,13,2023-03-27
Australia,2023-FY,2023-W14,83180,2023,14,2023-04-03
Australia,2023-FY,2023-W15,81882,2023,15,2023-04-10
Australia,2023-FY,2023-W16,86000,2023,16,2023-04-17
Australia,2023-FY,2023-W17,96056,2023,17,2023-04-24
Australia,2023-FY,2023-W18,94226,2023,18,2023-05-01
Australia,2023-FY,2023-W19,95768,2023,19,2023-05-08
Australia,2023-FY,2023-W20,96275,2023,20,2023-05-15
Australia,2023-FY,2023-W21,102778,2023,21,2023-05-22
Australia,2023-FY,2023-W22,114736,2023,22,2023-05-29
Australia,2023-FY,2023-W23,86695,2023,23,2023-06-05
Australia,2023-FY,2023-W24,84478,2023,24,2023-06-12
Australia,2023-FY,2023-W25,88618,2023,25,2023-06-19
Australia,2023-FY,2023-W26,88372,2023,26,2023-06-26
Australia,2023-FY,2023-W27,87297,2023,27,2023-07-03
Australia,2023-FY,2023-W28,88796,2023,28,2023-07-10
Australia,2023-FY,2023-W29,88054,2023,29,2023-07-17
Australia,2023-FY,2023-W30,88802,2023,30,2023-07-24
Australia,2023-FY,2023-W31,85244,2023,31,2023-07-31
Australia,2023-FY,2023-W32,84385,2023,32,2023-08-07
Australia,2023-FY,2023-W33,92113,2023,33,2023-08-14
Australia,2023-FY,2023-W34,75081,2023,34,2023-08-21
Australia,2023-FY,2023-W35,75247,2023,35,2023-08-28
Australia,2023-FY,2023-W36,69936,2023,36,2023-09-04
Australia,2023-FY,2023-W37,76690,2023,37,2023-09-11
Australia,2023-FY,2023-W38,76097,2023,38,2023-09-18
Australia,2023-FY,2023-W39,78072,2023,39,2023-09-25
Australia,2023-FY,2023-W40,78296,2023,40,2023-10-02
Australia,2023-FY,2023-W41,90323,2023,41,2023-10-09
Australia,2023-FY,2023-W42,97709,2023,42,2023-10-16
Australia,2023-FY,2023-W43,123404,2023,43,2023-10-23
Australia,2023-FY,2023-W44,92434,2023,44,2023-10-30
Australia,2023-FY,2023-W45,70272,2023,45,2023-11-06
Australia,2023-FY,2023-W46,69880,2023,46,2023-11-13
Australia,2023-FY,2023-W47,61622,2023,47,2023-11-20
Australia,2023-FY,2023-W48,62477,2023,48,2023-11-27
Australia,2023-FY,2023-W49,57978,2023,49,2023-12-04
Australia,2023-FY,2023-W50,70636,2023,50,2023-12-11
Australia,2023-FY,2023-W51,72982,2023,51,2023-12-18
Australia,2023-FY,2023-W52,65051,2023,52,2023-12-25
Australia,2023-FY,2023-W53,75094,2023,53,2024-01-01
Australia,2024-FY,2024-W01,79932,2024,1,2024-01-08
Australia,2024-FY,2024-W02,78220,2024,2,2024-01-15
Australia,2024-FY,2024-W03,73804,2024,3,2024-01-22
Australia,2024-FY,2024-W04,73641,2024,4,2024-01-29
Australia,2024-FY,2024-W05,70572,2024,5,2024-02-05
Australia,2024-FY,2024-W06,67242,2024,6,2024-02-12
Australia,2024-FY,2024-W07,69141,2024,7,2024-02-19
Australia,2024-FY,2024-W08,71086,2024,8,2024-02-26
Australia,2024-FY,2024-W09,63821,2024,9,2024-03-04
Australia,2024-FY,2024-W10,61745,2024,10,2024-03-11
Australia,2024-FY,2024-W11,67035,2024,11,2024-03-18
Australia,2024-FY,2024-W12,62240,2024,12,2024-03-25
Australia,2024-FY,2024-W13,68630,2024,13,2024-04-01
Australia,2024-FY,2024-W14,69377,2024,14,2024-04-08
Australia,2024-FY,2024-W15,69359,2024,15,2024-04-15
Australia,2024-FY,2024-W16,68662,2024,16,2024-04-22
Australia,2024-FY,2024-W17,74195,2024,17,2024-04-29
Australia,2024-FY,2024-W18,78419,2024,18,2024-05-06
Australia,2024-FY,2024-W19,73817,2024,19,2024-05-13
Australia,2024-FY,2024-W20,78213,2024,20,2024-05-20
Australia,2024-FY,2024-W21,80733,2024,21,2024-05-27
Australia,2024-FY,2024-W22,62997,2024,22,2024-06-03
Australia,2024-FY,2024-W23,63479,2024,23,2024-06-10
Australia,2024-FY,2024-W24,62793,2024,24,2024-06-17
Australia,2024-FY,2024-W25,65341,2024,25,2024-06-24
Australia,2024-FY,2024-W26,60717,2024,26,2024-07-01
Australia,2024-FY,2024-W27,63166,2024,27,2024-07-08
